headlines,terms,dates,scores
career doing a u-turn? pack a basic repair kit then sit tight and enjoy the open road,pac,2004-10-23,2
the game that ate itself,senate,2004-10-23,2
"burrastow house, shetland",house,2004-10-23,2
bush sets wolves on kerry campaign,campaign,2004-10-23,2
how to buy a house,house,2004-10-23,2
lifelong loan that seemed like a life sentence,senate,2004-10-23,2
city bonuses and russians push up £1m-plus house sales,house,2004-10-23,2
mp calls crisis meetings over bond mis-selling,campaign,2004-10-23,2
people who stand up to yobs to get protection,protest,2004-10-24,2
where bauhaus meets flat-pack,pac,2004-10-24,1
what rick stein has done for us,house,2004-10-24,2
luxury beckons for east end's house of history,protest,2004-10-24,2
luxury beckons for east end's house of history,house,2004-10-24,2
seriously superficial,super,2004-10-24,2
abortion crusade turns republican women off bush,republican,2004-10-24,2
clinton rises from sick bed to boost kerry campaign,campaign,2004-10-25,2
new homes may make the east no eden,protest,2004-10-25,2
online risks for us web users,house,2004-10-25,2
go green and save £200 on household bills,house,2004-10-25,2
"try boxing test, says lady amos",protest,2004-10-26,2
'he gave us the soundtrack to our lives',house,2004-10-26,2
'he gave us the soundtrack to our lives',house,2004-10-26,2
lifestyle mots fail the test,protest,2004-10-26,2
very superstitious,super,2004-10-26,2
bbc promises moore for us question time,house,2004-10-26,2
space invader,pac,2004-10-26,2
"thinner and frailer, the comeback kid puts heart into kerry's campaign",campaign,2004-10-26,2
a testing time for democracy,democrat,2004-10-27,2
local vote campaign kicks off,campaign,2004-10-27,3
st john armitage,protest,2004-10-28,2
lighthouse keeping,house,2004-10-28,2
"'war raised iraqi death rate by 100,000'",democrat,2004-10-28,2
thais to explain protesters' deaths,protest,2004-10-28,2
take two for democracy,democrat,2004-10-28,2
blair 'used intelligence as pr tool',protest,2004-10-28,2
public affairs,republican,2004-10-28,2
"cashpoints: house prices fall, while new parents may get more leave",house,2004-10-28,2
democracy starts here,democrat,2004-10-28,2
school meals fail salt and fat tests,protest,2004-10-28,1
"house prices falling, says nationwide",house,2004-10-28,2
germany's bild goes republican,republican,2004-10-28,2
dozens of newspapers shift allegiance to democrat camp,democrat,2004-10-28,2
dozens of newspapers shift allegiance to democrat camp,campaign,2004-10-28,2
public domain,republican,2004-10-28,2
sleeper in the white house,house,2004-10-29,2
oil prices blight us growth hopes,house,2004-10-29,3
mp gives 'cast iron' promise on devolution vote,campaign,2004-10-29,3
[ot] the magic house that penn built,house,2004-10-29,2
middle east sees benefits of bush,protest,2004-10-29,2
hamiltons to buy £1m house,house,2004-10-29,2
kennedy rules out labour pact,pac,2004-10-29,2
fears growing for big drops in house prices,house,2004-10-29,2
pricewatch south east,protest,2004-10-30,2
us threat increases tension in ukraine poll,house,2004-10-30,2
mourinho says the blame lies with mutu,rallies,2004-10-30,2
"democracy must triumph, not fear",democrat,2004-10-31,3
the winner is... us conservatism,house,2004-10-31,3
why polls are bad for us,house,2004-10-31,1
mordant satires test the real state of the nation,protest,2004-10-31,2
city investors are urged to tone down protests,protest,2004-11-01,2
broken-glass republicans battle to the last,republican,2004-11-01,2
us election campaign 'most expensive ever',house,2004-11-01,3
us election campaign 'most expensive ever',campaign,2004-11-01,3
campaign trailers,campaign,2004-11-01,2
research lab fights back against protesters,protest,2004-11-01,2
the war on iraq has made moral cowards of us all,house,2004-11-01,2
us whistleblower urges civil servants to leak iraq secrets,house,2004-11-01,2
mpc rate rises seem to have done the job - but it's hard to say why,democrat,2004-11-01,2
gunmen seize us and arab hostages,house,2004-11-02,2
balfour builds super mall,super,2004-11-02,3
confusion over us soldier 'kidnapping',house,2004-11-02,2
"school for victoria campaign raises £50,000",campaign,2004-11-02,2
us soldier 'seized' in iraq,house,2004-11-02,2
reuters disputes us version of cameraman's death,house,2004-11-02,2
opposition to home sellers' packs over sales delays,pac,2004-11-02,2
"on election eve, fahrenheit 9/11 makes us pay-per-view",house,2004-11-02,2
police photo campaign shows ravages of addiction,campaign,2004-11-02,2
let the people decide - frantic finale to historic us election,house,2004-11-02,1
