headlines,terms,dates,scores
we learn from bbc and the flowerpot men,retirement,2000-09-25,2
channel 4 freezes plans for gay portal,401k,2000-09-25,2
bt to float 20% of shares in bt wireless,debtstudent,2000-09-25,2
bt to float 20% of shares in bt wireless,debtstudent,2000-09-25,2
itouch announces pre-tax losses of £3.1m,tax,2000-09-25,2
prescott tube plan damned,loan,2000-09-25,1
suddenly everyone wants to go into action,national,2000-09-25,2
international roundup,national,2000-09-25,2
granada and carlton shares slip after itv ad revenue forecast,trade,2000-09-26,2
queercompany seeks new ad agency,trade,2000-09-26,2
new media markets round-up,market,2000-09-26,2
new media markets round-up,market,2000-09-26,2
courses starting with e,economy,2000-09-26,2
courses starting with e,market,2000-09-26,2
courses starting with e,retirement,2000-09-26,2
courses starting with e,debtstudent,2000-09-26,2
courses starting with e,market,2000-09-26,2
courses starting with e,retirement,2000-09-26,2
courses starting with e,trade,2000-09-26,2
courses starting with e,export,2000-09-26,2
courses starting with e,manufacture,2000-09-26,2
courses starting with e,package,2000-09-26,2
mark my words...,market,2000-09-26,2
mark my words...,market,2000-09-26,2
scottish bank bemoans its lack of partners,bankruptcy,2000-09-27,2
eco soundings,economy,2000-09-27,2
web agencies come of age,package,2000-09-27,2
after the grovelling he became a man transformed,manufacture,2000-09-27,3
music choice europe prepares for stock market flotation,stock,2000-09-27,1
music choice europe prepares for stock market flotation,stock,2000-09-27,1
music choice europe prepares for stock market flotation,market,2000-09-27,1
music choice europe prepares for stock market flotation,market,2000-09-27,1
st luke's chief slams marketing industry,stock,2000-09-27,2
st luke's chief slams marketing industry,debtstudent,2000-09-27,2
st luke's chief slams marketing industry,stimulus,2000-09-27,2
st luke's chief slams marketing industry,stock,2000-09-27,2
st luke's chief slams marketing industry,market,2000-09-27,2
st luke's chief slams marketing industry,market,2000-09-27,2
no coronation for granada,national,2000-09-27,2
unilever launches surf website to clean up on student market,debtstudent,2000-09-27,2
unilever launches surf website to clean up on student market,market,2000-09-27,2
unilever launches surf website to clean up on student market,market,2000-09-27,2
five britons deported in crackdown on olympics ticket touts,export,2000-09-27,2
"pre-election sops are out, brown tells world bank",bailout,2000-09-27,2
"pre-election sops are out, brown tells world bank",bankruptcy,2000-09-27,2
"'you can't market rubbish. well, you can - but the audience won't come back again'",market,2000-09-27,1
"'you can't market rubbish. well, you can - but the audience won't come back again'",market,2000-09-27,1
"bank works for change, its chief insists",bankruptcy,2000-09-27,2
welcome to the world's biggest bank,bankruptcy,2000-09-28,2
markets brace for impact,market,2000-09-28,2
markets brace for impact,market,2000-09-28,2
channel 4 makes sound investment in music sourcing system,401k,2000-09-28,2
us fusillade shuts out castro again,stimulus,2000-09-28,2
bank checks on benefit cheats,bankruptcy,2000-09-28,2
microsoft accuses bt of spoiling tactics in high speed web roll-out,debtstudent,2000-09-28,1
culture of knobbly knees and glamorous grans resists move up-market,manufacture,2000-09-28,2
culture of knobbly knees and glamorous grans resists move up-market,market,2000-09-28,2
culture of knobbly knees and glamorous grans resists move up-market,market,2000-09-28,2
docomo and aol plan for life after keyboards,loan,2000-09-28,2
at this price?  national grid,national,2000-09-28,2
us buyer moves on ite,stimulus,2000-09-28,2
gore's chance of fairytale ending lies in fact not fiction,manufacture,2000-09-28,1
why not find a new home for your loan,loan,2000-09-29,1
check on arms exports pledged,export,2000-09-29,2
setback for cardiff cultural centre,tariff,2000-09-29,2
at this price?  man utd,manufacture,2000-09-29,2
abortion pill on sale in us,stimulus,2000-09-29,1
resisting the urge to take the first job that comes along,manufacture,2000-09-30,2
pump up the action and step on the gas,national,2000-09-30,2
et cetera ...,market,2000-09-30,2
et cetera ...,retirement,2000-09-30,2
et cetera ...,market,2000-09-30,2
et cetera ...,retirement,2000-09-30,2
how blair is losing the trust factor,manufacture,2000-09-30,2
the disputed debt trap,debtstudent,2000-09-30,2
watchdogs get sniff of mad banker syndrome,bankruptcy,2000-09-30,2
works of art donated in lieu of tax,tax,2000-09-30,2
independent energy sued in us,stimulus,2000-09-30,2
union seeks tax on banks,tax,2000-09-30,2
tories unveil police cadet plan and pension pledge,loan,2000-10-01,2
slum boy who made good is now greece's most hated man,manufacture,2000-10-01,1
stockwatch,stock,2000-10-01,2
stockwatch,stock,2000-10-01,2
trouble by the trolley-load for embattled supermarkets,market,2000-10-01,2
trouble by the trolley-load for embattled supermarkets,market,2000-10-01,2
supermarkets abuse power,market,2000-10-01,2
supermarkets abuse power,market,2000-10-01,2
"no high street bank is going to get the better of me, growls watchdog reporter",bankruptcy,2000-10-01,1
"no high street bank is going to get the better of me, growls watchdog reporter",export,2000-10-01,1
on the market,market,2000-10-01,2
on the market,market,2000-10-01,2
familiar fears as city stock falls,stock,2000-10-02,1
familiar fears as city stock falls,stock,2000-10-02,1
bournemouth balancing act for hague,manufacture,2000-10-02,3
amazon takes patent fight to us federal appeals court,stimulus,2000-10-02,3
latin america's new international champion,national,2000-10-02,3
ex-ministers in firing line as bse report is delivered,export,2000-10-02,2
the new economy must come of age,economy,2000-10-02,2
the new economy must come of age,package,2000-10-02,2
"you bet your life - week seven, the expert's view",export,2000-10-02,3
bad poll result? a blip. just don't mention the poll tax,tax,2000-10-02,0
runaway train derails stock plans,stock,2000-10-02,3
runaway train derails stock plans,stock,2000-10-02,3
competition report clears the big five,export,2000-10-02,2
fewer firms go bankrupt,bankruptcy,2000-10-02,2
"vallance to stay on, says bt",debtstudent,2000-10-02,2
"use over 50s or economy will fail, businesses warned",economy,2000-10-02,1
tricks of the trade,trade,2000-10-03,2
mark chapman,market,2000-10-03,2
mark chapman,market,2000-10-03,2
book trade news,trade,2000-10-03,2
gameplay counts cost of us acquisition,stimulus,2000-10-03,2
mark bernstein outlines gameplay's future strategy,market,2000-10-03,2
mark bernstein outlines gameplay's future strategy,market,2000-10-03,2
vivendi woos us investors with shake-up,stimulus,2000-10-03,2
british manufacturing shrugs off hauliers' blockades,manufacture,2000-10-03,2
high salaries and cup failure hits man utd profits,manufacture,2000-10-03,1
bbc seeks public nod for £153m digital tv plan,loan,2000-10-04,2
granada media adds to itv stock,stock,2000-10-04,1
granada media adds to itv stock,stock,2000-10-04,1
gore-bush debate could decide how the us votes,stimulus,2000-10-04,1
bank of england spends £51m propping up euro,bankruptcy,2000-10-04,2
third world debt may soon lose the spotlight,debtstudent,2000-10-04,2
portillo claims he has room for tax cuts reinvention,tax,2000-10-04,2
fixed penalty plan for soft drug users,loan,2000-10-04,2
new plan to aid poorer pupils ballots,loan,2000-10-04,2
jail for trader who destroyed city firm in 92 minutes,trade,2000-10-04,2
euro drifts down as market tests ecb resolve,market,2000-10-04,1
euro drifts down as market tests ecb resolve,market,2000-10-04,1
international news in brief,national,2000-10-04,2
us bid for rjb to come this month,stimulus,2000-10-04,2
wanadoo's fortunes may reflect stockmarket ambivalence,stock,2000-10-05,2
wanadoo's fortunes may reflect stockmarket ambivalence,market,2000-10-05,2
wanadoo's fortunes may reflect stockmarket ambivalence,stock,2000-10-05,2
wanadoo's fortunes may reflect stockmarket ambivalence,market,2000-10-05,2
advertisers welcome overturning of eu tobacco ad ban,trade,2000-10-05,2
advertisers welcome overturning of eu tobacco ad ban,bankruptcy,2000-10-05,2
bank keeps interest rates unchanged at 6%,bankruptcy,2000-10-05,2
european court overturns ban on tobacco advertising,bankruptcy,2000-10-05,2
national good - part two,national,2000-10-05,3
tobacco firms face adverts ban,bankruptcy,2000-10-05,2
dead men walking,retirement,2000-10-05,2
dead men walking,retirement,2000-10-05,2
mother of all tax breaks,tax,2000-10-05,2
economic gains could cure olympic hangover,economy,2000-10-05,2
bt soars as executive quits,debtstudent,2000-10-06,3
isps lose after day in traders' radar,trade,2000-10-06,2
new economy boost to manufacturing,economy,2000-10-06,2
new economy boost to manufacturing,manufacture,2000-10-06,2
airtours man can join rival - in 2002,manufacture,2000-10-06,2
breast-based economy,economy,2000-10-06,2
celtic to take legal action over di canio book,national,2000-10-06,2
national treasure,national,2000-10-06,3
bt finance director resigns,debtstudent,2000-10-06,2
another setback for granada media stock,stock,2000-10-06,1
another setback for granada media stock,stock,2000-10-06,1
wanadoo posts £40m pre-tax loss,tax,2000-10-06,2
deutsche telekom's debt rating gets a red flag,debtstudent,2000-10-06,2
bt accused of depriving poor,debtstudent,2000-10-06,1
trader who lost £6m escapes prosecution,trade,2000-10-06,2
eu court stubs out tobacco ad ban,trade,2000-10-06,2
eu court stubs out tobacco ad ban,bankruptcy,2000-10-06,2
rover's market share falls,market,2000-10-06,1
rover's market share falls,market,2000-10-06,1
goa targets 'drug culture' market,market,2000-10-06,1
goa targets 'drug culture' market,market,2000-10-06,1
us unemployment lowest for 30 years,stimulus,2000-10-07,2
how to ... take direct action and get the job you want,national,2000-10-07,2
william's choice lures us students,stimulus,2000-10-07,2
william's choice lures us students,debtstudent,2000-10-07,2
banks braced for 'windfall tax',tax,2000-10-08,2
seoul traders gamble on a big win,trade,2000-10-08,2
the diy route to tax-free dealing,tax,2000-10-08,2
cashback loan in focus,loan,2000-10-08,2
unwary savers break tax rules,tax,2000-10-08,2
on the market,market,2000-10-08,2
on the market,market,2000-10-08,2
the leading man,manufacture,2000-10-08,2
"bong! greg utd 1, itv 0",401k,2000-10-08,2
the leading man,manufacture,2000-10-08,2
m&s shares take the st michael,stock,2000-10-08,2
m&s shares take the st michael,debtstudent,2000-10-08,2
m&s shares take the st michael,stimulus,2000-10-08,2
m&s shares take the st michael,stock,2000-10-08,2
link tipped to run universal bank,bankruptcy,2000-10-09,2
economy of bits and pieces,economy,2000-10-09,2
"you bet your life - week eight, the expert's view",export,2000-10-09,3
if only britain would manage roads in the way it does supermarkets,market,2000-10-09,2
if only britain would manage roads in the way it does supermarkets,market,2000-10-09,2
marketing is not the same as sales,market,2000-10-09,1
marketing is not the same as sales,market,2000-10-09,1
us firm backs former british biotech chief's venture,stimulus,2000-10-09,2
fighting over freedom flag leaves up to 40 dead in indonesia,401k,2000-10-09,1
wenger given touchline ban,bankruptcy,2000-10-10,2
it specialists celebrate as court orders tax review,tax,2000-10-10,2
supermarkets escape 'rip-off' charge,market,2000-10-10,2
supermarkets escape 'rip-off' charge,market,2000-10-10,2
competition code for supermarkets,market,2000-10-10,2
competition code for supermarkets,market,2000-10-10,2
reports emerge of restrictive practices by aol,export,2000-10-10,2
autonomy to list on london stock exchange,stock,2000-10-10,1
autonomy to list on london stock exchange,stock,2000-10-10,1
la france en manque,retirement,2000-10-10,2
la france en manque,debtstudent,2000-10-10,2
la france en manque,retirement,2000-10-10,2
us actors' unions call for advertiser boycott,stimulus,2000-10-10,2
how big money buys big votes in us race,stimulus,2000-10-10,2
new york expert to run london's tube,export,2000-10-10,3
air france flies in face of ba,bailout,2000-10-10,2
air france flies in face of ba,bankruptcy,2000-10-10,2
vodafone eyes irish market,market,2000-10-10,2
vodafone eyes irish market,market,2000-10-10,2
us internet news firms win parity with wires as us ditches 15-minute rule,stimulus,2000-10-10,3
us internet news firms win parity with wires as us ditches 15-minute rule,stimulus,2000-10-10,3
finland 0 - 0 england,401k,2000-10-11,2
finland 0 - 0 england,401k,2000-10-11,2
aol/time warner deal faces scrutiny by us regulators,stimulus,2000-10-11,1
jc decaux defers stock market float,stock,2000-10-11,2
jc decaux defers stock market float,stock,2000-10-11,2
jc decaux defers stock market float,market,2000-10-11,2
jc decaux defers stock market float,market,2000-10-11,2
farewell to scots 'father of the nation',national,2000-10-11,2
marketing round-up,market,2000-10-11,2
marketing round-up,market,2000-10-11,2
japanese ad giant seals $30m web venture,trade,2000-10-11,2
us portal offers webcams in uk expansion,stimulus,2000-10-11,2
marketing is a balancing act,market,2000-10-11,3
marketing is a balancing act,market,2000-10-11,3
marketing is a balancing act,manufacture,2000-10-11,3
what's behind gordon brown's petrol tax plan?,tax,2000-10-11,2
tax cuts planned for rural motorists,tax,2000-10-11,2
supermarkets inquiry rejects rip-off charges,market,2000-10-11,1
supermarkets inquiry rejects rip-off charges,market,2000-10-11,1
"po bank to cost £130m a year, say high street groups",export,2000-10-11,2
"po bank to cost £130m a year, say high street groups",import,2000-10-11,2
"po bank to cost £130m a year, say high street groups",bankruptcy,2000-10-11,2
at this price?  st ives,stock,2000-10-11,2
at this price?  st ives,debtstudent,2000-10-11,2
at this price?  st ives,stimulus,2000-10-11,2
at this price?  st ives,stock,2000-10-11,2
new port of call for investors,export,2000-10-11,2
new port of call for investors,import,2000-10-11,2
britain in dock over airports golden share,import,2000-10-11,2
incepta buys its way to double profit buoyant market,market,2000-10-11,2
incepta buys its way to double profit buoyant market,market,2000-10-11,2
bears savage tech stocks,stock,2000-10-12,2
bears savage tech stocks,stock,2000-10-12,2
vivendi/seagram deal faces further ec scrutiny,economy,2000-10-12,1
gamekeeper: man who cares for pokemons,manufacture,2000-10-12,2
bt makes meagre local loop offer,debtstudent,2000-10-12,2
tech stocks bounce back,stock,2000-10-12,2
tech stocks bounce back,stock,2000-10-12,2
inquiry ruled out on £1m loan to labour,loan,2000-10-12,1
market woes lead to chorus of dismay,market,2000-10-12,2
market woes lead to chorus of dismay,market,2000-10-12,2
ti chairman to retire early with £3m,retirement,2000-10-12,2
ti chairman to retire early with £3m,national,2000-10-12,2
ti chairman to retire early with £3m,stimulus,2000-10-12,2
ti chairman to retire early with £3m,retirement,2000-10-12,2
ti chairman to retire early with £3m,retirement,2000-10-12,2
ti chairman to retire early with £3m,retirement,2000-10-12,2
post office bank to cost taxpayers £130m a year,bankruptcy,2000-10-12,2
post office bank to cost taxpayers £130m a year,tax,2000-10-12,2
jjb ahead of the retail pack,package,2000-10-12,2
t-online moves into online travel market,market,2000-10-12,2
t-online moves into online travel market,market,2000-10-12,2
man held after three are found battered to death,manufacture,2000-10-13,2
state fights tribe's bid to ban alcohol on indian land,bankruptcy,2000-10-13,2
inventor wins ban on rival cleaner dyson,bankruptcy,2000-10-13,2
the man who would be pm - and the new marx,manufacture,2000-10-13,2
still exploring the midnight garden,export,2000-10-13,2
et cetera . . .,market,2000-10-13,2
et cetera . . .,retirement,2000-10-13,2
et cetera . . .,market,2000-10-13,2
et cetera . . .,retirement,2000-10-13,2
ex-treasury man called in to end lottery chaos,manufacture,2000-10-13,2
scoot.com teams up with vivendi ad sales agency,trade,2000-10-13,2
hindley could be freed by new act,manufacture,2000-10-13,2
manufacturing shows growing signs of recovery,manufacture,2000-10-13,2
who holds the reins of power in britain? part 4,401k,2000-10-14,2
wenger prepares to sue the fa,manufacture,2000-10-14,2
angry old man,manufacture,2000-10-14,1
maxwell: the man who would be pm - and the new marx,manufacture,2000-10-14,2
the man who gave politics a good name,manufacture,2000-10-15,2
truths and myths: the cancer report (part two),export,2000-10-15,3
truths and myths: the cancer report (part two),export,2000-10-15,3
blair rejects eu plan to fix petrol prices,loan,2000-10-15,2
the man who gave politics a good name,manufacture,2000-10-15,2
the ulster feel-good factor,manufacture,2000-10-15,3
till death - not debt - do us part,debtstudent,2000-10-15,1
till death - not debt - do us part,stimulus,2000-10-15,1
on the market,market,2000-10-15,2
on the market,market,2000-10-15,2
mandelson loan row reignited,loan,2000-10-16,2
aa forecasts 40% growth in ad expenditure,trade,2000-10-16,2
aegis launches into e-marketing with everger vc fund,market,2000-10-16,2
aegis launches into e-marketing with everger vc fund,market,2000-10-16,2
mandelson sought home loan - robinson,loan,2000-10-16,2
tax disc losers,tax,2000-10-16,1
deals calm oil markets,market,2000-10-16,2
deals calm oil markets,market,2000-10-16,2
the optimism of living in a disinflationary age,package,2000-10-16,2
sainsbury's launches upmarket range,market,2000-10-16,2
sainsbury's launches upmarket range,market,2000-10-16,2
publicis picks up videoportal account,export,2000-10-16,2
one woman's vision offers loan lifeline,loan,2000-10-17,2
tricks of the trade,trade,2000-10-17,2
the mandelson loan scandal,loan,2000-10-17,2
hague projects new look with talk of a nation of immigrants,national,2000-10-17,2
markets escape meltdown,market,2000-10-18,2
markets escape meltdown,market,2000-10-18,2
bingo body to rethink £5m ad spend with fca!,trade,2000-10-18,2
'this is about taking peter out',bailout,2000-10-18,2
fa seek manager who has 'integrity',manufacture,2000-10-19,2
old universities warm to vocational degrees,national,2000-10-19,3
liberty surf chief denies sale reports,export,2000-10-19,2
boost for brown as splits emerge in road tax lobby,tax,2000-10-19,2
bt to offer 'free' off-peak calls,debtstudent,2000-10-19,2
tories warm to benn plan for speaker,loan,2000-10-19,2
an honourable man in the firing line,manufacture,2000-10-19,2
blacks boss warns middle market retailers,market,2000-10-19,2
blacks boss warns middle market retailers,market,2000-10-19,2
the gore-bush debates should be a lesson to us all,stimulus,2000-10-19,1
al gore fights for his life,national,2000-10-19,2
go against the flow to maximise your retirement pot,retirement,2000-10-20,2
go against the flow to maximise your retirement pot,retirement,2000-10-20,2
shun the student debt hangover,debtstudent,2000-10-20,2
shun the student debt hangover,debtstudent,2000-10-20,2
the ebook comes of age,package,2000-10-20,2
the best a man can get,manufacture,2000-10-20,3
vodafone takes on bt in fixed-line service,debtstudent,2000-10-20,2
technology switch causes panasonic to cut cardiff workforce,tariff,2000-10-20,2
wobbly history of us labour leader,stimulus,2000-10-20,1
us sells half the world's arms exports,stimulus,2000-10-20,2
us sells half the world's arms exports,export,2000-10-20,2
bt considers asian sell-off to ease debts,debtstudent,2000-10-21,1
bt considers asian sell-off to ease debts,debtstudent,2000-10-21,1
quality mark puts insurers to the test,market,2000-10-21,2
quality mark puts insurers to the test,market,2000-10-21,2
broke  japanese insurer files for bankruptcy,bankruptcy,2000-10-21,2
us halts turkey charges,stimulus,2000-10-21,2
where bt fails to win friends with its service,debtstudent,2000-10-21,1
fluffy and peachy - the great hope of british manufacturing,manufacture,2000-10-22,2
help: can i get tax relief on letting a room?,tax,2000-10-22,2
'fed up' shift worker tempted by prospect of early retirement,retirement,2000-10-22,2
'fed up' shift worker tempted by prospect of early retirement,retirement,2000-10-22,2
on the market,market,2000-10-22,2
on the market,market,2000-10-22,2
stockwatch,stock,2000-10-22,2
stockwatch,stock,2000-10-22,2
us giant to join italy's caffé society,stimulus,2000-10-22,2
official figures hide manufacturing jobs,manufacture,2000-10-22,2
housing market starts to stabilise,market,2000-10-23,2
housing market starts to stabilise,market,2000-10-23,2
cheaper loans could follow halifax's re-mortgage lead,loan,2000-10-23,2
the men who made politics boring again,retirement,2000-10-23,1
the men who made politics boring again,retirement,2000-10-23,1
reports of our demise have been greatly exaggerated,export,2000-10-23,1
'i can't wait for the time when the bbc is asking us for the next simpsons',stimulus,2000-10-23,1
"you bet your life: week ten, the expert's view",export,2000-10-23,3
government launches £5m family tax credit drive,tax,2000-10-23,2
qxl marketing boss latest to depart ailing auctioneer,market,2000-10-23,2
qxl marketing boss latest to depart ailing auctioneer,market,2000-10-23,2
meacher is rebuked for floating fuel tax escalator,tax,2000-10-23,2
"israeli plan to build fences, not bridges",loan,2000-10-23,2
greedy and incompetent men,retirement,2000-10-23,1
greedy and incompetent men,retirement,2000-10-23,1
economics made easy,economy,2000-10-23,3
post office offers sweeter deal for universal bank players,bankruptcy,2000-10-24,2
aol surges into spanish internet market,market,2000-10-24,2
aol surges into spanish internet market,market,2000-10-24,2
computing targets 'new economy' with relaunch,economy,2000-10-24,2
mcclaren reveals his masterplan for united and the nation,loan,2000-10-24,2
mcclaren reveals his masterplan for united and the nation,national,2000-10-24,2
britvic seeks orchid ad agency,trade,2000-10-24,2
consumer experts online - at a price,export,2000-10-24,2
us praises blair for hi-tech successes,stimulus,2000-10-24,2
pensioner jailed over council tax bill,tax,2000-10-24,2
'too good to pass up' ge snares honeywell for $45bn,package,2000-10-24,2
us firm buys laird's car interests,stimulus,2000-10-24,2
eco soundings,economy,2000-10-25,2
debt targeted by trust,debtstudent,2000-10-25,2
scathing bse report blames civil servants,export,2000-10-25,2
no hedging - markets bet it's bush,market,2000-10-25,1
no hedging - markets bet it's bush,market,2000-10-25,1
britain scores trade surplus with europe,trade,2000-10-25,2
export and survive,export,2000-10-25,2
buoyant sterling baffles the experts,export,2000-10-25,3
deutsche ba claims over rival quashed,bailout,2000-10-25,2
deutsche ba claims over rival quashed,bankruptcy,2000-10-25,2
g7 propped up euro to test us strength,stimulus,2000-10-25,2
"out, proud and very rich",bailout,2000-10-26,3
into the lion's den,debtstudent,2000-10-26,2
demo leaders divided over tactics to force tax cut,tax,2000-10-26,2
prisoners challenge tariffs for lifers,tariff,2000-10-26,2
nortel fallout hammers tech stocks,stock,2000-10-26,2
nortel fallout hammers tech stocks,stock,2000-10-26,2
at&t revamp plan wins few fans,loan,2000-10-26,2
us sales drop hits astrazeneca,stimulus,2000-10-26,2
nations united in trade,national,2000-10-26,2
nations united in trade,trade,2000-10-26,2
hi-tech stocks look brighter as sanity returns,stock,2000-10-27,2
hi-tech stocks look brighter as sanity returns,stock,2000-10-27,2
slowdown will mean a steadier market,market,2000-10-27,2
slowdown will mean a steadier market,market,2000-10-27,2
b is for boxing,debtstudent,2000-10-27,2
b is for boxing,bailout,2000-10-27,2
b is for boxing,bankruptcy,2000-10-27,2
e-market takes to the air,market,2000-10-27,2
e-market takes to the air,market,2000-10-27,2
ntl aim raises taxing question,tax,2000-10-27,2
experts finger bush as the big spender,export,2000-10-27,2
economy class syndrome denied,economy,2000-10-27,2
judge ends bulger killers 'tariff',tariff,2000-10-27,2
the us and europe haven't managed our world too well,stimulus,2000-10-27,3
low taxes now could bring pain later,tax,2000-10-28,1
duran duran's debt to david,debtstudent,2000-10-28,2
on the market,market,2000-10-28,2
on the market,market,2000-10-28,2
is this the chancellor's poll tax?,tax,2000-10-28,2
help: should i keep my b & b shares?,debtstudent,2000-10-28,2
help: should i keep my b & b shares?,bailout,2000-10-28,2
help: should i keep my b & b shares?,bankruptcy,2000-10-28,2
help: should i keep my b & b shares?,debtstudent,2000-10-28,2
help: should i keep my b & b shares?,bailout,2000-10-28,2
help: should i keep my b & b shares?,bankruptcy,2000-10-28,2
the mark of zoroaster,market,2000-10-28,2
the mark of zoroaster,market,2000-10-28,2
euro rises as result of slowdown in us growth,stimulus,2000-10-28,2
reed snaps up us firm,stimulus,2000-10-28,2
a simple plan,loan,2000-10-28,3
om attacks lse's lack of expertise,economy,2000-10-28,1
om attacks lse's lack of expertise,export,2000-10-28,1
culture inc.,manufacture,2000-10-28,2
fury as blair rules out fuel tax retreat,tax,2000-10-29,2
labour accuses portillo over tax cut plans,tax,2000-10-30,2
labour accuses portillo over tax cut plans,tax,2000-10-30,2
"you bet your life: week eleven, the expert's view",export,2000-10-30,3
why tv characters are not like us,stimulus,2000-10-30,1
brown taxed with hatchet task,tax,2000-10-30,2
women 'falling through tax gap',tax,2000-10-30,2
bbc online ads plan sparks rivals' fury,loan,2000-10-31,2
give us bbc cash says sky,stimulus,2000-10-31,2
debt  clouds deutsche telecom profits rise,debtstudent,2000-10-31,3
"bbc ad revenue small but welcome, say advertisers",trade,2000-10-31,3
bt rapped over internet ads,debtstudent,2000-10-31,2
hauliers plan five-day 'jarrow convoy',loan,2000-10-31,2
essential fuel users urged to stock up,stock,2000-10-31,3
essential fuel users urged to stock up,stock,2000-10-31,3
is expo out of steam?,export,2000-10-31,2
government tackles debt,debtstudent,2000-10-31,2
us group takes biscuit empire,stimulus,2000-10-31,2
portillo's £8bn tax cut shift angers labour,tax,2000-10-31,2
blair defends labour tax strategy,tax,2000-11-01,2
rogue multinational,national,2000-11-01,2
eco soundings,economy,2000-11-01,2
the hearing aide,trade,2000-11-01,2
kenco targets students with campus coffee,debtstudent,2000-11-01,1
would he do to us what he did to texas?,stimulus,2000-11-01,2
tricks of the trade,trade,2000-11-01,2
new media age round-up,package,2000-11-02,2
microsoft opens line to bt and vodafone,debtstudent,2000-11-02,2
"peter, po and pokémon",export,2000-11-02,2
"peter, po and pokémon",import,2000-11-02,2
matalan will double stores to rival m&s,loan,2000-11-02,2
"school days,  retirement, and  wilderness years",retirement,2000-11-03,2
"school days,  retirement, and  wilderness years",retirement,2000-11-03,2
lloyd's names lose battle against insurance market,market,2000-11-03,2
lloyd's names lose battle against insurance market,market,2000-11-03,2
oil tax hopes dashed,tax,2000-11-03,2
ceasefire in doubt as bomb hits jewish market,market,2000-11-03,3
ceasefire in doubt as bomb hits jewish market,market,2000-11-03,3
us fears ireland is drug traffic haven,stimulus,2000-11-04,2
veto plan to curb eu integrationists,loan,2000-11-04,2
forex markets scorn ecb foray,market,2000-11-04,2
forex markets scorn ecb foray,market,2000-11-04,2
euro defenders are lost without us cavalry,stimulus,2000-11-04,1
the bluffer's guide to culture buffs,manufacture,2000-11-04,2
are you paying too much tax?,tax,2000-11-04,1
housing market cools,market,2000-11-04,2
housing market cools,market,2000-11-04,2
bank merger scuppered,bankruptcy,2000-11-04,2
ikpe bags milan backing,loan,2000-11-05,1
a nation of whingers? wrong,national,2000-11-05,2
ten key things about the national lottery,national,2000-11-05,2
lesbian story ban is lifted,bankruptcy,2000-11-05,2
"boswell and johnson, the great double act of eng lit",manufacture,2000-11-05,3
two running men with no time to think,retirement,2000-11-05,2
two running men with no time to think,retirement,2000-11-05,2
st maggie and the barbarians,stock,2000-11-05,2
st maggie and the barbarians,debtstudent,2000-11-05,2
st maggie and the barbarians,stimulus,2000-11-05,2
st maggie and the barbarians,stock,2000-11-05,2
new man is back - again,manufacture,2000-11-05,2
class action - on a plate,national,2000-11-05,2
on the market,market,2000-11-05,2
on the market,market,2000-11-05,2
no debts - but no pension,debtstudent,2000-11-05,1
flooded britain: all down to the ice age?,package,2000-11-05,2
daniel in the lion's den,debtstudent,2000-11-06,2
economics made easy,economy,2000-11-06,3
cbi demands ban on more workers' rights,bankruptcy,2000-11-06,2
brown's £1bn tax breaks to boost inner cities,tax,2000-11-06,2
vital relic of artist who stamped indelible mark on visual imagination,market,2000-11-06,3
vital relic of artist who stamped indelible mark on visual imagination,market,2000-11-06,3
vital relic of artist who stamped indelible mark on visual imagination,national,2000-11-06,3
chris woodhead's resignation day,national,2000-11-07,2
public backs away from fuel tax protests,tax,2000-11-07,2
plan for haulage shakeup,loan,2000-11-07,2
majority puts pensions before fuel tax,tax,2000-11-07,2
time to act tough,manufacture,2000-11-07,2
how ashdown turned john bunyan into a ladies' man,manufacture,2000-11-07,2
'no frills' sale is only the first for ba chief,bailout,2000-11-07,1
'no frills' sale is only the first for ba chief,bankruptcy,2000-11-07,1
pakistan enters arms market,market,2000-11-07,2
pakistan enters arms market,market,2000-11-07,2
eddington takes ba back to basics,bailout,2000-11-07,2
eddington takes ba back to basics,bankruptcy,2000-11-07,2
hint of tax breaks cheers industry,tax,2000-11-07,2
more fuel on tax debate,tax,2000-11-07,2
"world's largest ocean liner, the queen mary 2, to herald new golden age",package,2000-11-07,2
essex men fall out on cuts,retirement,2000-11-07,2
essex men fall out on cuts,retirement,2000-11-07,2
the feel bad factor,manufacture,2000-11-07,1
