headlines,terms,dates,scores
un and turkey seek security guarantees before aid enters aleppo,gun,2016-09-13,3
un and turkey seek security guarantees before aid enters aleppo,background,2016-09-13,3
'unelected swill': one nation senator malcolm roberts calls for australia to leave un,legislation,2016-09-13,1
'unelected swill': one nation senator malcolm roberts calls for australia to leave un,gun,2016-09-13,1
'unelected swill': one nation senator malcolm roberts calls for australia to leave un,background,2016-09-13,1
"sydney's lockout laws could be relaxed to 2am, independent review finds",law,2016-09-13,2
‘businesses should look at how they bring women back into the workforce’,background,2016-09-13,2
"the left’s jewish problem: jeremy corbyn, israel and anti‑semitism – review",semi,2016-09-13,1
is employment law fit for the gig economy?,law,2016-09-13,2
frankie dettori all smiles after so mi dar wins on comeback at yarmouth,semi,2016-09-14,2
shakin' stevens: 'i'm like a skittle. if i get knocked down i get back up again',background,2016-09-14,2
"murder law will not be reformed, justice minister tells mps",law,2016-09-14,1
amazon launches echo voice-controlled speaker and alexa assistant in the uk,control,2016-09-14,2
detroit civil rights lawsuit attempts to assert a constitutional right to literacy,law,2016-09-14,2
strange weather review –  holly hunter takes classic american indie back on the road,background,2016-09-14,2
pauline hanson calls for immigration ban: 'go back to where you came from',background,2016-09-14,2
marriage equality: law would protect ‘conscientious objectors’ who reject same-sex weddings,law,2016-09-14,2
illegal gun amnesty and smuggling penalties unveiled after crimewave,gun,2016-09-14,3
consumer groups urge change to lease laws after hidden costs target the poor,law,2016-09-14,2
councils seek new powers to check on home-schooled children,check,2016-09-15,2
virginia city to pay $1m to avert lawsuit in william chapman police shooting,law,2016-09-15,2
virginia city to pay $1m to avert lawsuit in william chapman police shooting,shooting,2016-09-15,2
sean rigg: cps rules out charges against police over station death,legislation,2016-09-15,1
east finchley shooting: man and woman killed in north london,shooting,2016-09-15,2
missouri legislators expand gun rights in defiance of concerns from police,legislation,2016-09-15,2
missouri legislators expand gun rights in defiance of concerns from police,gun,2016-09-15,2
columbus police fatally shoot 13-year-old boy carrying bb gun,shooting,2016-09-15,2
columbus police fatally shoot 13-year-old boy carrying bb gun,gun,2016-09-15,2
sandra bland's family settles wrongful death lawsuit against texas for $1.9m,law,2016-09-15,1
denzel washington on diversity western the magnificent seven: ‘audiences like to know who they’re rooting for’,shooting,2016-09-15,3
hinkley point c nuclear power station gets government green light,control,2016-09-15,2
hinkley point c nuclear power station gets government green light,background,2016-09-15,2
hinkley point c nuclear power station gets government green light,check,2016-09-15,2
hinkley point c nuclear power station gets government green light,automatic,2016-09-15,2
hinkley point c nuclear power station gets government green light,legislation,2016-09-15,2
stevenson: piano music vol 1 cd review – precise control never compromises brilliance,control,2016-09-15,3
28 years a smeghead: back in deep space with the red dwarf crew,background,2016-09-15,2
west australian laws aim to cut number of indigenous people jailed for unpaid fines,law,2016-09-15,2
breaking the law: punish football teams for negative play,law,2016-09-15,2
details emerge on columbus police shooting of teen carrying bb gun,shooting,2016-09-16,2
details emerge on columbus police shooting of teen carrying bb gun,gun,2016-09-16,2
gun nation: inside the us's deadly obsession,gun,2016-09-16,2
experience: i flew solo around the world in a hot-air balloon,background,2016-09-16,3
grammar schools might be a leg up for working-class children,legislation,2016-09-16,2
what made you change your mind about guns?,gun,2016-09-16,2
baclofen: the controversial pill that could 'cure' alcoholism,control,2016-09-16,1
john le carré and i worked for years on his biography. why is he telling his own story 12 months later?,legislation,2016-09-16,3
calls to halt nt light festival over fears for vulnerable rock wallaby,control,2016-09-16,2
chinese actor xu ting dies after choosing traditional medicine over chemotherapy,shooting,2016-09-16,2
friday’s best tv: hooten & the lady; american horror story,shooting,2016-09-16,3
uber and little cab's battle to control the streets of nairobi,control,2016-09-16,1
"voluntary euthanasia support grows in victoria, but turnbull won't back it",background,2016-09-16,1
"derryn hinch, the human headline, might turn out to be the voice of reason – except for one thing",shooting,2016-09-16,2
"sex, sovereignty and sausages: tv writer traces prejudice against germans back  to victoria’s time",background,2016-09-17,1
buzzards back in hunters’ crosshairs over threat to uk pheasant shoots,background,2016-09-17,2
buzzards back in hunters’ crosshairs over threat to uk pheasant shoots,shooting,2016-09-17,2
trump tells controversial group clinton immigration plan will 'abolish borders',control,2016-09-17,2
un and white house summits could offer a ray of hope to those stuck in camps,gun,2016-09-17,2
un and white house summits could offer a ray of hope to those stuck in camps,background,2016-09-17,2
leganés 1-5 barcelona: la liga – as it happened,law,2016-09-17,2
leganés 1-5 barcelona: la liga – as it happened,legislation,2016-09-17,2
sydney swans vs adelaide crows: afl semi-final – as it happened,semi,2016-09-17,2
beauty: hot and bothered? skin control products to keep you cool,control,2016-09-17,3
"weekend reading: grammar schools, gun control and red dwarf's return",gun,2016-09-17,2
"weekend reading: grammar schools, gun control and red dwarf's return",control,2016-09-17,2
"weekend reading: grammar schools, gun control and red dwarf's return",gun,2016-09-17,2
"weekend reading: grammar schools, gun control and red dwarf's return",control,2016-09-17,2
stephen conroy informed bill shorten about resignation by text message,control,2016-09-17,2
theresa may to warn  un of dangers of uncontrolled mass migration,gun,2016-09-18,2
theresa may to warn  un of dangers of uncontrolled mass migration,background,2016-09-18,2
theresa may to warn  un of dangers of uncontrolled mass migration,control,2016-09-18,2
two arrested in connection with east finchley shootings,shooting,2016-09-18,2
'the nation state is back': front national's marine le pen rides on global mood,legislation,2016-09-18,2
'the nation state is back': front national's marine le pen rides on global mood,legislation,2016-09-18,2
thousands protest against proposed stricter abortion law in poland,law,2016-09-18,2
us newspapers hit back as huffpo and co run out of steam,background,2016-09-18,2
us newspapers hit back as huffpo and co run out of steam,control,2016-09-18,2
q&a: magda szubanski rounds on turnbull over same-sex marriage plebiscite,background,2016-09-19,2
gun inequality: us study charts rise of hardcore super owners,gun,2016-09-19,2
justin trudeau’s lofty rhetoric on first nations a cheap simulation of justice,legislation,2016-09-19,1
the good thing about being hit by an suv?  it freed me from debt,shooting,2016-09-19,3
premier league: 10 talking points from the weekend’s action,legislation,2016-09-19,2
stephen conroy says sorry for catching colleagues by surprise with resignation,control,2016-09-20,2
"australia will take refugees from costa rica camps, turnbull tells un",gun,2016-09-20,2
"australia will take refugees from costa rica camps, turnbull tells un",background,2016-09-20,2
theresa may gives debut address to un general assembly – as it happened,gun,2016-09-20,2
theresa may gives debut address to un general assembly – as it happened,background,2016-09-20,2
vancouver class action lawsuit seeks to halt tax on foreign property purchases,legislation,2016-09-20,2
vancouver class action lawsuit seeks to halt tax on foreign property purchases,law,2016-09-20,2
team of hackers take remote control of tesla model s from 12 miles away,control,2016-09-20,1
"what it’s like to be called isis: ‘people ask, where’s your machine gun?’",gun,2016-09-20,2
'our kids can’t play with toy guns': tyre king police shooting a painful reminder,gun,2016-09-20,2
'our kids can’t play with toy guns': tyre king police shooting a painful reminder,shooting,2016-09-20,2
meet america's gun super-owners – with an average of 17 firearms each,gun,2016-09-20,2
us blames russia after un aid convoy in syria targeted by air attack,gun,2016-09-20,2
us blames russia after un aid convoy in syria targeted by air attack,background,2016-09-20,2
"pro-brexit newspapers, ed snowden and right to be forgotten laws",law,2016-09-20,2
theresa may calls on un to meet challenges of globalisation,gun,2016-09-20,1
theresa may calls on un to meet challenges of globalisation,background,2016-09-20,1
"fbi should reveal who hacked the san bernardino iphone, lawsuit claims",law,2016-09-20,2
barcelona 1-1 atlético madrid: la liga – as it happened!,law,2016-09-21,2
barcelona 1-1 atlético madrid: la liga – as it happened!,legislation,2016-09-21,2
durham’s ben stokes scores half-century but hampshire stay in control,control,2016-09-21,1
activists channel anger after latest tulsa police shooting of unarmed black man,shooting,2016-09-21,1
ec wants to axe mobile phone roaming charges next year,check,2016-09-21,2
un report accuses burundi government of human rights abuses,gun,2016-09-21,1
un report accuses burundi government of human rights abuses,background,2016-09-21,1
protests erupt in charlotte after fatal police shooting,shooting,2016-09-21,1
protesters clash with police in charlotte after fatal shooting of keith scott,shooting,2016-09-21,2
"aberthaw power station breached emissions limit, rules eu court",legislation,2016-09-21,2
scottish labour calls on conference  to back bid for more autonomy,background,2016-09-21,2
why more urban women own guns: self-defense and the second amendment,gun,2016-09-21,2
"russian planes dropped bombs that destroyed un aid convoy, us officials say",gun,2016-09-21,1
"russian planes dropped bombs that destroyed un aid convoy, us officials say",background,2016-09-21,1
"don dale guards' use of teargas may have broken weapons act, say lawyers",law,2016-09-21,1
ecuador's foreign minister steps up campaign for un tax body,gun,2016-09-21,2
ecuador's foreign minister steps up campaign for un tax body,background,2016-09-21,2
un meeting tackles the 'fundamental threat' of antibiotic-resistant superbugs,gun,2016-09-21,1
un meeting tackles the 'fundamental threat' of antibiotic-resistant superbugs,background,2016-09-21,1
china's tiangong-1 space station 'out of control' and will crash to earth,legislation,2016-09-21,2
china's tiangong-1 space station 'out of control' and will crash to earth,control,2016-09-21,2
women gain ground in jordan election despite yawning gender gap,background,2016-09-22,1
code of race ethics proposed for parliament to counter rise of one nation,legislation,2016-09-22,2
terence crutcher and keith scott shootings demonstrate value of video evidence,shooting,2016-09-22,2
families take legal action over stalled troubles inquests,legislation,2016-09-22,2
virginia review:  narrative flaws overshadow admirable goals,law,2016-09-22,2
¿qué está haciendo tu ciudad para resistirse a la gentrificación?,law,2016-09-22,2
¿qué está haciendo tu ciudad para resistirse a la gentrificación?,legislation,2016-09-22,2
"when i was scared, my gun-owning neighbors helped me feel safe",gun,2016-09-22,3
marion cotillard issues statement denying role in brad pitt and angelina jolie divorce,control,2016-09-22,2
china: lawyer for ai weiwei jailed for 12 years in 'severe retaliation',law,2016-09-22,2
keith scott protests: civilian in north carolina shooting 'critical' but not dead – as it happened,shooting,2016-09-22,1
bomb threat against lgbti radio station joy 94.9fm condemned by police,legislation,2016-09-22,1
turnbull tells un secure borders essential for managing global migration flow,gun,2016-09-22,1
turnbull tells un secure borders essential for managing global migration flow,background,2016-09-22,1
farrell scandal puts catholic church's attitude to australian law under the microscope,law,2016-09-23,1
sunderland: david moyes urges patrick van aanholt to behave like role model,control,2016-09-23,2
"tulsa police officer released on $50,000 bail in terence crutcher shooting",shooting,2016-09-23,2
fact check: are older americans really more likely to vote republican?,check,2016-09-23,3
viagogo faces legal action for advertising tickets not yet on sale,legislation,2016-09-23,2
‘we had a riotous time’: hugo spowers with nigella lawson at an oxford university party,law,2016-09-23,2
the best recent crime novels – review roundup,background,2016-09-23,2
keith scott family: shooting video leaves 'more questions than answers',shooting,2016-09-23,2
tom wood: ‘if i play for england i want to play on merit in a quality team’,automatic,2016-09-23,3
from gun nation to desert fire – welcome to guardian documentaries,gun,2016-09-23,2
from gun nation to desert fire – welcome to guardian documentaries,legislation,2016-09-23,2
trump blames clinton for giving 'nod' to unrest in wake of fatal police shootings,shooting,2016-09-23,2
uk accused of blocking un inquiry into claim of war crimes in yemen,gun,2016-09-24,3
uk accused of blocking un inquiry into claim of war crimes in yemen,background,2016-09-24,3
police criticised as organised gangs gain control of sex industry,control,2016-09-24,2
from catwalk to checkout: how burberry is trying to reinvent retail,check,2016-09-24,2
canadian town steams over nestlé bid to control local spring water well,control,2016-09-24,3
where will the out-of-control chinese space station land?,control,2016-09-24,2
where will the out-of-control chinese space station land?,legislation,2016-09-24,2
clive james: ‘the australian sun  reaches around the world to roast me on my balcony’,background,2016-09-24,2
"george christensen on poverty, priesthood and a flirtation with one nation",legislation,2016-09-25,3
may's allies reject claim about her  role in eu referendum campaign,control,2016-09-25,2
atlético madrid v deportivo: la liga – as it happened,law,2016-09-25,2
atlético madrid v deportivo: la liga – as it happened,legislation,2016-09-25,2
charlotte police release footage of fatal keith scott shooting,shooting,2016-09-25,2
france’s arc hopes dealt a blow by injury to la cressonniere,law,2016-09-25,2
france’s arc hopes dealt a blow by injury to la cressonniere,legislation,2016-09-25,2
leganés 1-2 valencia: la liga – as it happened,law,2016-09-25,2
leganés 1-2 valencia: la liga – as it happened,legislation,2016-09-25,2
che guevara era closes as latin america's  oldest guerrilla army calls it a day,check,2016-09-25,2
washington state mall shooting suspect was under 'no firearm' order,shooting,2016-09-25,1
un security council to meet on syria as assad’s troops tighten grip on aleppo,gun,2016-09-25,2
un security council to meet on syria as assad’s troops tighten grip on aleppo,background,2016-09-25,2
climate chief: uk must not use brexit to water down environment laws,law,2016-09-26,1
the guardian view on cycle helmets: head cases make bad law,law,2016-09-26,1
houston shooting: gunman dead after injuring nine people at strip mall,shooting,2016-09-26,1
houston shooting: gunman dead after injuring nine people at strip mall,gun,2016-09-26,1
"in any normal debate we wouldn't need fact-checking. tonight, it's vital",check,2016-09-26,1
law passed enabling actors to remove age from imdb,law,2016-09-26,2
athletic bilbao’s mikel balenziaga the surprise star on la liga’s weird weekend,law,2016-09-26,3
athletic bilbao’s mikel balenziaga the surprise star on la liga’s weird weekend,legislation,2016-09-26,3
uk supports call for independent un human rights mission to yemen,gun,2016-09-26,2
uk supports call for independent un human rights mission to yemen,background,2016-09-26,2
lester holt: presidential debate moderator and proven fact-checker,check,2016-09-26,2
deal-making and dirty tricks: inside the race for un secretary general,gun,2016-09-26,1
deal-making and dirty tricks: inside the race for un secretary general,background,2016-09-26,1
labour conference: tom watson says capitalism is not the enemy - as it happened,automatic,2016-09-27,1
"tristan und isolde review – musical marvel in a grim, cynical cloak",background,2016-09-27,3
"mining in malawi brings forced evictions and ruined crops, report says",law,2016-09-27,1
annabel abbs: 'ulysses and finnegans wake followed me round the house like hungry dogs',background,2016-09-27,2
disabled air travellers warned of long distances from check-in to gate,check,2016-09-27,2
presidential debate fact-check: trump and clinton's claims reviewed,check,2016-09-27,1
"don dale detainee 'unfairly punished' with teargas for actions of others, court told",legislation,2016-09-27,2
trump camp struggles for post-debate footing,shooting,2016-09-28,2
concrete jungle: why brutalist architecture is back in style,background,2016-09-28,2
don’t tell dad i’m voting for hillary: young women on sexism in the family,shooting,2016-09-28,2
"rising number of guns being smuggled into uk, metropolitan police say",gun,2016-09-28,3
joe biden to appear on law & order: svu to talk rape kit backlog,law,2016-09-28,2
'vr isn't a thing you do it's a place you visit': readers review oculus rift,shooting,2016-09-28,1
woman wins right to review of northern ireland sex work law,law,2016-09-28,3
new mit app: check if your car meets climate targets,check,2016-09-28,2
the new politics isn’t just protest – it’s about change from the ground up,background,2016-09-28,2
the guardian view on low pay: rogue employers should face the law,law,2016-09-28,1
yosemite chief resigns as national parks embroiled in sexual harassment scandal,semi,2016-09-29,2
slaves: take control review – tunbridge wells' ironic punks lose their appeal,control,2016-09-29,2
wisconsin lawmakers urge investigation of scott walker after 'john doe' papers,law,2016-09-29,2
"suspected us drone strike targeting isis killed civilians in afghanistan, un says",gun,2016-09-29,2
"suspected us drone strike targeting isis killed civilians in afghanistan, un says",background,2016-09-29,2
snp mp chris law held over alleged financial irregularities,law,2016-09-29,1
bha gives up control of disciplinary panels under quinlan reforms,control,2016-09-29,2
the secret smartphone war over the struggle for control of the user,control,2016-09-29,1
shambolic child abuse inquiry is failing in its most important role,control,2016-09-29,3
fa unsteady and unprepared for role as guardian of the game’s standards,control,2016-09-29,1
suspension of child abuse inquiry lawyer a 'devastating blow',law,2016-09-29,1
"not on the high street co-founder: ‘i got an e in a-level business studies, ironically’",legislation,2016-09-29,3
"not on the high street co-founder: ‘i got an e in a-level business studies, ironically’",check,2016-09-29,3
"not on the high street co-founder: ‘i got an e in a-level business studies, ironically’",semi,2016-09-29,3
corbyn urges labour mps to end 'trench warfare' and back socialist vision for uk,background,2016-09-29,1
officer in fatal california shooting of black man sued for sexual harassment,shooting,2016-09-29,1
eu and us trade negotiators seek to get ttip talks back on track,background,2016-09-30,2
the paddleboarding powerhouse goes back on patrol,background,2016-09-30,3
unbalanced reporting on africa holds back progress,background,2016-09-30,1
mooncop by tom gauld review – graphic novel of a forgotten utopia,automatic,2016-09-30,1
‘we don’t have a choice’: young latinos on why they're voting for clinton,shooting,2016-09-30,2
more than 80% of un aid convoys in syria blocked or delayed,gun,2016-09-30,2
more than 80% of un aid convoys in syria blocked or delayed,background,2016-09-30,2
"met commissioner must have police background, federation says",background,2016-09-30,2
"a warning to corbyn: the centre ground hasn’t disappeared, it is being reshaped",background,2016-09-30,2
former new zealand pm helen clark expected to battle on for un top job,gun,2016-09-30,2
former new zealand pm helen clark expected to battle on for un top job,background,2016-09-30,2
how can we put the taste back into british food?,background,2016-10-01,2
eddie jones eyes maro itoje for no7 role in england’s autumn internationals,control,2016-10-01,2
video released of police fatally shooting unarmed alfred olango in san diego,shooting,2016-10-01,2
the observer view on russia’s actions in syria and the failure of international law,legislation,2016-10-01,1
the observer view on russia’s actions in syria and the failure of international law,law,2016-10-01,1
lead contamination in la housing project said to put 300 kids at risk,law,2016-10-01,2
lead contamination in la housing project said to put 300 kids at risk,legislation,2016-10-01,2
momentum co-founder warns against challenge to tom watson,automatic,2016-10-01,2
kenneth clark by james stourton review – mary beard on civilisation without women,legislation,2016-10-01,2
do a financial health check and midlife needn’t mean a crisis,check,2016-10-01,1
independent schools chief hits back at threat to charitable status,background,2016-10-02,2
rory stewart: global order out of control as russia 'swaggers',control,2016-10-02,2
"william h macy: 'it was 104 degrees and i had on thermals, shirt, hoodie, jacket and muffler'",check,2016-10-02,3
"william h macy: 'it was 104 degrees and i had on thermals, shirt, hoodie, jacket and muffler'",shooting,2016-10-02,3
david davis went to seminar that drew up hard brexit blueprint,semi,2016-10-02,1
'the happening': 10 years after the amish shooting,shooting,2016-10-02,2
darling days by io tillett wright review – the pains of a new york youth,legislation,2016-10-02,2
"officers tried to run over man before shooting him 14 times, video shows",shooting,2016-10-03,1
"rule of law declines for 70% of africans over past decade, warns ibrahim index",law,2016-10-03,2
women to go on strike in poland in protest at planned abortion law,law,2016-10-03,2
iphone 7 plus review: 2014 called – it wants its phablet back,background,2016-10-03,2
us to give up control of the internet's 'address book' after years of debate,control,2016-10-04,3
theresa may has shot herself in the foot with the brexit starting gun,gun,2016-10-04,2
tony abbott appointed director of new thinktank to promote western civilisation,legislation,2016-10-04,2
'no bling in the hood ...' does berlin's anti-gentrification law really work?,law,2016-10-04,1
kim kardashian gunpoint robbery sparks manhunt in paris,gun,2016-10-04,2
"school with guns, knives and fire on the timetable – and ofsted loves it",gun,2016-10-04,4
the guardian view on theresa may’s conference speech: actions not words will decide,legislation,2016-10-05,2
news corp faces lawsuits from 20 ‘fake sheikh’ targets in wake of conviction,law,2016-10-05,2
pm's speech to tory conference: 'we will take centre ground' - as it happened,background,2016-10-05,2
"healthcare in afghanistan: ‘doctors are threatened at gunpoint, even by civilians’",gun,2016-10-05,2
poland 'unlikely' to back donald tusk for second eu term,background,2016-10-05,2
‘we are building our way to hell’: tales of gentrification around the world,background,2016-10-05,1
new acland coalmine expansion: activists' lawyers stress water risk in final arguments,law,2016-10-05,2
kid cudi checks into rehab for 'depression and suicidal urges',check,2016-10-05,2
hollywood lawyer who fought gawker goes to bat for melania trump,law,2016-10-05,2
diane james resigns as ukip leader after only 18 days in  role,control,2016-10-05,2
vp debate fact-check: mike pence and tim kaine's claims reviewed,check,2016-10-05,2
joe cinque's consolation: toxic relationships and the mysteries around his killing,background,2016-10-05,2
future of 4chan uncertain as controversial site faces financial woes,control,2016-10-05,2
"police refused indigenous interpreter for witnesses to shooting, says legal service",shooting,2016-10-05,2
"the new cool: how kamasi, kendrick and co gave jazz a new groove",control,2016-10-06,3
"eastern aleppo could be destroyed by christmas, warns un syria envoy",gun,2016-10-06,2
"eastern aleppo could be destroyed by christmas, warns un syria envoy",background,2016-10-06,2
scotland bans controversial gas extraction technique,control,2016-10-06,2
"whistleblower refers email to watchdog, alleging unlawful approval of gas plants",law,2016-10-06,2
charity takes legal action against home office over child refugees,legislation,2016-10-07,1
south carolina to host march madness games relocated over anti-lgbt law,law,2016-10-07,2
trump website touts bipartisan support for gun policy he opposes,gun,2016-10-07,2
member's view:  'i wanted to ask what we can do about gun crime',gun,2016-10-07,2
saudi male-guardianship laws treat women as second-class citizens,law,2016-10-07,2
anti-rape activists hold silent vigil outside birth of a nation screenings,legislation,2016-10-07,2
un tells nauru to take urgent action to investigate abuse of refugee children,gun,2016-10-07,2
un tells nauru to take urgent action to investigate abuse of refugee children,background,2016-10-07,2
un tells nauru to take urgent action to investigate abuse of refugee children,legislation,2016-10-07,2
clinton gaining ground as obama's approval ratings go up  – as it happened,background,2016-10-07,3
"airstrikes on yemen funeral kill at least 140 people, un official says",gun,2016-10-08,1
"airstrikes on yemen funeral kill at least 140 people, un official says",background,2016-10-08,1
letters: political action is central to addressing mental health crisis,legislation,2016-10-08,2
gareth southgate baffled by england fans’ booing of wayne rooney,shooting,2016-10-08,2
the agenda: tiger woods returns to golf and sir chris hoy at le mans,legislation,2016-10-08,2
india grants divorce to man whose wife refused to live with in-laws,law,2016-10-08,2
"sexting between children not automatically a crime, says cps",automatic,2016-10-09,1
expat voting rights are useless if we lose our rights to live and work abroad,shooting,2016-10-09,1
britain to push post-brexit uk immigration controls back to irish border,control,2016-10-09,2
britain to push post-brexit uk immigration controls back to irish border,background,2016-10-09,2
post-brexit world could see ireland carrying out britain’s passport checks,check,2016-10-09,2
"tpp trade deal: plain packaging challenge triggered 'hysteria', lawyer tells mps",law,2016-10-09,1
two police officers dead and one injured in palm springs shooting,shooting,2016-10-09,1
two israelis dead after drive-by shooting at jerusalem tram stop,shooting,2016-10-09,1
tesla fights back as michigan goes to new lengths to shut company out,background,2016-10-09,2
thousands rally against lockout laws in sydney,law,2016-10-09,2
beware the pitfalls that could ground your airbnb rental plans,background,2016-10-09,3
discrimination law changes would entrench second-tier status for same-sex weddings,law,2016-10-10,1
ireland confirms talks under way over post-brexit border controls,control,2016-10-10,2
"desert trip review - mccartney, stones and co give oldchella a hint of rebellion",control,2016-10-10,2
controversial snooping technology 'used by at least seven police forces',control,2016-10-10,2
pound hovers around $1.240 as businesses fear 'hard brexit' – as it happened,background,2016-10-10,1
nobel economics prize winners' work unlocks issues around executive pay,background,2016-10-10,2
debate fact-check: hillary clinton and donald trump's claims reviewed,check,2016-10-10,2
rugby union: talking points from the premiership and pro12 action,legislation,2016-10-10,2
"after the army, i had post-traumatic stress disorder. now i run a cafe",automatic,2016-10-10,2
public humiliation: chechen leader's simple strategy to control social media,control,2016-10-10,2
eu citizens living in uk lobby for post-brexit residency law,law,2016-10-10,2
"marriage advice and bullet holes: lessons from my mother, the divorce lawyer",law,2016-10-10,1
gunmen kill 14 people in attack on shia muslim shrine in kabul,gun,2016-10-11,2
"british women, please rally to support decriminalisation of abortion",legislation,2016-10-11,2
ex-minister francis maude takes brexit advisory job at law firm,law,2016-10-11,2
un sets out position on israeli settlement football clubs in letter to fifa,gun,2016-10-11,2
un sets out position on israeli settlement football clubs in letter to fifa,background,2016-10-11,2
reading group: beryl bainbridge's the bottle factory outing is our october choice,shooting,2016-10-11,2
one nation senator calls for new abc channel for patriotic broadcasting – as it happened,legislation,2016-10-11,2
take back control? our border force is in no fit state to do its job,background,2016-10-11,2
take back control? our border force is in no fit state to do its job,control,2016-10-11,2
preserving historical buildings: the most sustainable thing is not to build new stuff,shooting,2016-10-12,3
pound falls back as davis says government cannot outline brexit aims in detail  – as it happened,background,2016-10-12,1
reality check: are us-led airstrikes on syrians as bad as russia's?,check,2016-10-12,1
ground down by savagery – the agony of aleppo,background,2016-10-12,1
"will you become a citizen of asgardia, the first nation state in space?",legislation,2016-10-12,2
xenophon calls for subcontractor protections and may back abcc,background,2016-10-12,2
google news introduces fact check feature – just in time for us election,check,2016-10-13,2
us denies seeking wider role in yemen war a day after firing missiles,control,2016-10-13,1
black films matter – how african american cinema fought back against hollywood,background,2016-10-13,2
mind-controlled robot arm gives back sense of touch to paralysed man,control,2016-10-13,2
mind-controlled robot arm gives back sense of touch to paralysed man,background,2016-10-13,2
falling water review – dream-controlling sci-fi thriller will send you to sleep,control,2016-10-13,1
man who rejected mi5 convicted of terror charge after semi-secret trial,semi,2016-10-13,2
annie mac: 'radio definitely isn't a thing of the past',shooting,2016-10-13,1
lawmakers join elizabeth warren's call for us to 'step in' on illegal airbnb hotels,law,2016-10-13,2
'no one in fashion really cares about a diverse world' – r j hernández,control,2016-10-13,2
'no one in fashion really cares about a diverse world' – r j hernández,background,2016-10-13,2
japanese woman forced to use married name at work under 19th century law,law,2016-10-13,2
"sandy hook families cannot hold gun company liable in massacre, judge rules",gun,2016-10-14,1
jermaine baker shooting: ipcc 'failed to hold met to account',shooting,2016-10-14,1
the guardian view on international law: we need enforcement and example,law,2016-10-14,2
haters back off review – youtube star makes hilarious transfer to netflix,background,2016-10-14,3
mark carney: bank of england will tolerate higher inflation – as it happened,legislation,2016-10-14,2
virginia makes progress in push to restore voting rights for ex-convicts,shooting,2016-10-14,2
"sky revolt, bbc hits back at mail, eamonn holmes",background,2016-10-14,2
clock turned back on rights for people with a learning disability,background,2016-10-14,2
top nt police officer to head government's new domestic violence arm,control,2016-10-14,2
after ched evans let’s lay down the law on casual sex,law,2016-10-15,2
offshore secrets of brexit backer arron banks revealed in panama papers,background,2016-10-15,2
real betis 1-6 real madrid: la liga – as it happened,law,2016-10-15,2
real betis 1-6 real madrid: la liga – as it happened,legislation,2016-10-15,2
trump looms large for pennsylvania republican tip-toeing around him,background,2016-10-15,2
margaret atwood: ‘all dystopias are telling you is to make sure you’ve got a lot of canned goods and a gun’,gun,2016-10-15,1
"a letter to … my brother-in-law’s ‘perfect’ wife, of whom i am jealous",law,2016-10-15,1
pauline hanson’s one nation triples support since election: newspoll,legislation,2016-10-16,2
josé mourinho: i am not to blame for confusion over wayne rooney’s role,control,2016-10-16,1
bha spot checks of trainers’ bags ruffles feathers on racing’s biggest day,check,2016-10-16,3
brexit will force britain and ireland to consider border controls,control,2016-10-16,3
10 tiny churches around the uk,background,2016-10-16,2
why all this monkeying around with my lost parcel?,background,2016-10-16,1
"yemen to start 72-hour ceasefire, says un special envoy",gun,2016-10-17,2
"yemen to start 72-hour ceasefire, says un special envoy",background,2016-10-17,2
head of police chief group regrets law enforcement's role in black oppression,law,2016-10-17,2
head of police chief group regrets law enforcement's role in black oppression,control,2016-10-17,2
cabinet tensions grow as ministers back hammond's warning over hard brexit,background,2016-10-17,2
the guardian view on ched evans: reconsider the law,law,2016-10-17,2
"theresa may 'obsessed' with immigration control, says vince cable",control,2016-10-17,1
fighting for every yard: on the ground with kurdish troops pushing into mosul,background,2016-10-17,2
hundreds of uk lawyers register in ireland in brexit insurance move,law,2016-10-17,2
"five myths about studying law, debunked",law,2016-10-17,2
"uk security agencies unlawfully collected data for 17 years, court rules",law,2016-10-17,2
european rugby champions cup: talking points from the weekend’s action,legislation,2016-10-17,2
"xenophon shoots down abbott's proposal on 18c with 'no, no and no' – as it happened",shooting,2016-10-17,1
get debate night reactions and fact-checks straight to your phone,check,2016-10-18,2
'toddlers kill': video speaks to absurdity of gun debate as it highlights a real issue,gun,2016-10-18,1
adler shotgun: new south wales deputy premier backs lifting ban on imports,gun,2016-10-18,2
melania trump was recruited to do donald's damage control. bad plan,control,2016-10-18,1
report calls on irish government to tackle denis o'brien's media control,control,2016-10-18,1
norway faces climate lawsuit over arctic oil exploration plans,law,2016-10-18,2
'it was a real gateway': readers defend a-level classical civilisation,legislation,2016-10-18,3
rising inflation is just the start: uk living standards will be squeezed,legislation,2016-10-18,3
why a porn star is fighting california's condom law: 'it's a women's rights issue',law,2016-10-18,2
senate negotiations: abbott and labor put gun control pressure on turnbull,gun,2016-10-18,2
senate negotiations: abbott and labor put gun control pressure on turnbull,control,2016-10-18,2
malcolm turnbull says there is 'no chance' of coalition watering down gun laws – politics live,gun,2016-10-18,2
malcolm turnbull says there is 'no chance' of coalition watering down gun laws – politics live,law,2016-10-18,2
"australia should urgently improve whistleblower protection, un expert says",gun,2016-10-18,3
"australia should urgently improve whistleblower protection, un expert says",background,2016-10-18,3
"parliament will adopt electronic voting in lower house, says coalition",shooting,2016-10-18,2
controversial republican mike roman to run donald trump's 'election protection',control,2016-10-18,2
